cliente_id,customer_id_original,nome,estado,perfil_risco,origem_dado,renda_mensal,saldo_atual,churn_real,prob_churn,predicao_churn,risco,recomendacao
C009898,15810563,Ho,Espanha,Moderado,public_kaggle_churn_modelling,13328.24,0.0,0,0.041,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004476,15578435,Langlands,Franca,Arrojado,public_kaggle_churn_modelling,13157.22,110340.68,0,0.041,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008440,15692931,Hsing,Franca,Arrojado,public_kaggle_churn_modelling,3116.05,114991.45,0,0.041,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001802,15774931,She,Franca,Moderado,public_kaggle_churn_modelling,8251.44,112935.87,0,0.041,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003754,15578211,Connolly,Franca,Moderado,public_kaggle_churn_modelling,13602.12,0.0,0,0.041,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009564,15624374,Maclean,Franca,Moderado,public_kaggle_churn_modelling,1000.0,0.0,0,0.041,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006430,15623102,Nnaemeka,Espanha,Arrojado,public_kaggle_churn_modelling,6336.53,116980.78,0,0.0409,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003951,15602841,Lockett,Espanha,Moderado,public_kaggle_churn_modelling,7225.0,0.0,0,0.0409,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000131,15740404,He,Franca,Moderado,public_kaggle_churn_modelling,10352.18,0.0,0,0.0408,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009913,15655903,Michael,Espanha,Arrojado,public_kaggle_churn_modelling,9947.9,107980.37,0,0.0407,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001691,15758836,Godfrey,Espanha,Arrojado,public_kaggle_churn_modelling,4539.88,54098.18,0,0.0407,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001906,15566843,Gotch,Alemanha,Moderado,public_kaggle_churn_modelling,9902.13,134874.4,0,0.0407,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001187,15589257,Grant,Franca,Arrojado,public_kaggle_churn_modelling,14552.26,103465.02,0,0.0406,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002219,15752488,Emery,Espanha,Arrojado,public_kaggle_churn_modelling,9620.14,102289.85,0,0.0406,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008550,15632850,T'ang,Franca,Moderado,public_kaggle_churn_modelling,14194.86,0.0,0,0.0406,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006784,15651955,Hanson,Franca,Conservador,public_kaggle_churn_modelling,1000.0,0.0,0,0.0406,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009517,15770567,Ruiz,Franca,Moderado,public_kaggle_churn_modelling,5818.9,123502.53,0,0.0406,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001772,15633260,Dumetochukwu,Franca,Moderado,public_kaggle_churn_modelling,7389.16,142663.46,0,0.0406,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001317,15808689,Morres,Franca,Moderado,public_kaggle_churn_modelling,2756.9,0.0,0,0.0406,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003987,15794345,Ma,Espanha,Moderado,public_kaggle_churn_modelling,3886.26,0.0,0,0.0406,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008926,15805463,Board,Alemanha,Arrojado,public_kaggle_churn_modelling,13680.87,105163.88,0,0.0406,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004106,15701392,Lucciano,Espanha,Moderado,public_kaggle_churn_modelling,15462.31,0.0,0,0.0405,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006747,15768682,Amies,Espanha,Moderado,public_kaggle_churn_modelling,8833.1,0.0,0,0.0405,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007786,15750547,Bair,Franca,Moderado,public_kaggle_churn_modelling,4053.75,0.0,0,0.0405,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007861,15716501,Moon,Franca,Arrojado,public_kaggle_churn_modelling,15629.27,95377.13,0,0.0404,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009217,15701364,Doherty,Franca,Moderado,public_kaggle_churn_modelling,4522.13,0.0,0,0.0404,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003753,15810385,Giordano,Espanha,Arrojado,public_kaggle_churn_modelling,6861.39,164557.95,0,0.0404,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001875,15590268,Chu,Espanha,Moderado,public_kaggle_churn_modelling,9398.46,95772.97,0,0.0404,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008617,15725076,Anderson,Espanha,Arrojado,public_kaggle_churn_modelling,2782.45,107751.68,0,0.0403,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007647,15741633,Fuller,Espanha,Moderado,public_kaggle_churn_modelling,13324.25,147511.26,0,0.0402,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006578,15715532,Lai,Alemanha,Arrojado,public_kaggle_churn_modelling,7366.38,117633.28,0,0.0402,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000967,15589805,Benson,Franca,Moderado,public_kaggle_churn_modelling,12701.48,139810.34,0,0.0402,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009058,15764153,Rowe,Franca,Arrojado,public_kaggle_churn_modelling,6233.7,130499.09,0,0.0402,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001915,15741554,Streeter,Espanha,Arrojado,public_kaggle_churn_modelling,14567.96,113836.27,0,0.0402,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005112,15742886,Ford,Franca,Arrojado,public_kaggle_churn_modelling,9755.02,138023.79,0,0.0401,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009330,15572073,Yao,Espanha,Moderado,public_kaggle_churn_modelling,5219.58,0.0,0,0.0401,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001281,15671590,H?,Espanha,Moderado,public_kaggle_churn_modelling,6156.14,0.0,0,0.0401,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003614,15770159,Nnanna,Alemanha,Arrojado,public_kaggle_churn_modelling,9000.72,172812.72,0,0.04,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007764,15767064,Davide,Espanha,Moderado,public_kaggle_churn_modelling,6110.76,44054.84,0,0.04,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002239,15808784,Hess,Franca,Arrojado,public_kaggle_churn_modelling,12879.94,163569.61,0,0.04,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005059,15682322,Aksenov,Franca,Arrojado,public_kaggle_churn_modelling,12606.75,148466.93,0,0.0399,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007274,15671582,John,Espanha,Arrojado,public_kaggle_churn_modelling,12886.83,109869.32,0,0.0399,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008585,15732967,Cremonesi,Franca,Moderado,public_kaggle_churn_modelling,12631.82,0.0,0,0.0399,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001578,15576714,Manna,Espanha,Moderado,public_kaggle_churn_modelling,12897.28,0.0,0,0.0398,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002446,15654409,Unwin,Franca,Arrojado,public_kaggle_churn_modelling,2470.13,67816.72,0,0.0398,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003059,15744279,Patterson,Espanha,Moderado,public_kaggle_churn_modelling,5475.71,0.0,0,0.0398,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001569,15618314,Chu,Franca,Arrojado,public_kaggle_churn_modelling,5666.54,114005.78,0,0.0398,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003693,15715394,Greece,Espanha,Moderado,public_kaggle_churn_modelling,14241.95,123557.65,0,0.0398,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009788,15752626,Genovese,Franca,Moderado,public_kaggle_churn_modelling,9096.63,64082.09,0,0.0397,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004605,15731760,Butcher,Franca,Moderado,public_kaggle_churn_modelling,7571.75,0.0,0,0.0396,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000159,15589975,Maclean,Franca,Arrojado,public_kaggle_churn_modelling,8726.64,97259.25,0,0.0396,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005584,15620579,Dunn,Espanha,Moderado,public_kaggle_churn_modelling,10970.37,0.0,0,0.0396,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009090,15676526,Bentley,Franca,Moderado,public_kaggle_churn_modelling,14068.5,88772.87,0,0.0396,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002118,15652540,Garnsey,Franca,Moderado,public_kaggle_churn_modelling,6443.9,0.0,0,0.0395,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008833,15765345,Wood,Franca,Moderado,public_kaggle_churn_modelling,8858.62,0.0,0,0.0395,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008378,15567147,Ratten,Espanha,Moderado,public_kaggle_churn_modelling,6825.67,0.0,0,0.0394,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006909,15610653,Belov,Espanha,Moderado,public_kaggle_churn_modelling,1000.0,0.0,0,0.0394,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006418,15695103,Carr,Espanha,Moderado,public_kaggle_churn_modelling,9957.0,0.0,0,0.0394,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005649,15600174,Walton,Franca,Moderado,public_kaggle_churn_modelling,7894.88,165358.77,0,0.0394,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001024,15682639,Marshall,Franca,Moderado,public_kaggle_churn_modelling,7391.57,0.0,0,0.0393,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002738,15644724,Fan,Franca,Moderado,public_kaggle_churn_modelling,6110.17,58662.92,0,0.0393,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001459,15678385,Lange,Franca,Moderado,public_kaggle_churn_modelling,1000.0,78247.31,0,0.0393,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001065,15699598,Smith,Franca,Moderado,public_kaggle_churn_modelling,11698.78,0.0,0,0.0393,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003204,15787550,Chao,Franca,Moderado,public_kaggle_churn_modelling,4860.0,0.0,0,0.0392,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005444,15590199,Temple,Espanha,Arrojado,public_kaggle_churn_modelling,6358.73,103421.32,0,0.0392,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003394,15600626,Bradley,Franca,Moderado,public_kaggle_churn_modelling,1000.0,0.0,0,0.0392,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005028,15807989,Wall,Alemanha,Arrojado,public_kaggle_churn_modelling,2107.71,73179.34,0,0.0392,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007609,15598574,Uwakwe,Espanha,Moderado,public_kaggle_churn_modelling,1166.57,0.0,0,0.0392,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009372,15781987,Akhtar,Franca,Arrojado,public_kaggle_churn_modelling,2685.97,112494.99,0,0.0391,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000963,15753831,Cox,Espanha,Arrojado,public_kaggle_churn_modelling,3314.05,100433.8,0,0.039,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003872,15662091,Adams,Espanha,Moderado,public_kaggle_churn_modelling,12340.64,116099.82,0,0.039,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003234,15601550,Genovesi,Espanha,Moderado,public_kaggle_churn_modelling,2066.9,85768.42,0,0.039,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002526,15738411,Ho,Franca,Moderado,public_kaggle_churn_modelling,10537.6,104498.79,0,0.0389,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001548,15807294,Walker,Espanha,Arrojado,public_kaggle_churn_modelling,8054.86,88243.29,0,0.0389,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008332,15673084,Galkin,Espanha,Arrojado,public_kaggle_churn_modelling,13855.41,68079.8,0,0.0389,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006276,15814940,Lawrence,Espanha,Moderado,public_kaggle_churn_modelling,12539.6,0.0,0,0.0389,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003421,15654519,Hassall,Franca,Moderado,public_kaggle_churn_modelling,1000.0,0.0,0,0.0388,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000605,15609286,Chadwick,Franca,Arrojado,public_kaggle_churn_modelling,7894.04,150525.8,0,0.0388,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001461,15657085,Gardiner,Franca,Moderado,public_kaggle_churn_modelling,10435.2,88980.32,0,0.0388,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008738,15780498,Maynard,Franca,Moderado,public_kaggle_churn_modelling,3485.05,145030.92,0,0.0388,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001695,15744614,Feng,Franca,Moderado,public_kaggle_churn_modelling,6129.29,118636.92,0,0.0388,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008857,15759733,McMillan,Franca,Moderado,public_kaggle_churn_modelling,5393.01,0.0,0,0.0387,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005535,15678725,Chamberlin,Franca,Moderado,public_kaggle_churn_modelling,10871.76,0.0,0,0.0387,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C008973,15718780,Cox,Espanha,Arrojado,public_kaggle_churn_modelling,9860.4,79450.09,0,0.0387,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006188,15751412,Harvey,Franca,Arrojado,public_kaggle_churn_modelling,5567.54,114370.41,0,0.0387,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C001214,15624229,Noble,Franca,Moderado,public_kaggle_churn_modelling,1000.0,0.0,0,0.0387,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007447,15636626,Morrison,Franca,Arrojado,public_kaggle_churn_modelling,4459.31,97560.16,0,0.0387,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005400,15628904,Bowen,Espanha,Arrojado,public_kaggle_churn_modelling,3829.99,102918.38,0,0.0386,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C003292,15635893,T'ien,Franca,Moderado,public_kaggle_churn_modelling,13212.1,0.0,0,0.0386,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006612,15715199,Estrada,Espanha,Moderado,public_kaggle_churn_modelling,9887.34,126815.97,0,0.0386,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004268,15609319,Hunt,Franca,Arrojado,public_kaggle_churn_modelling,8454.59,145754.91,0,0.0386,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009292,15679804,Esquivel,Franca,Moderado,public_kaggle_churn_modelling,9297.78,117559.05,0,0.0385,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005648,15615245,Shao,Franca,Arrojado,public_kaggle_churn_modelling,3364.05,127649.64,0,0.0385,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C004974,15596962,Owens,Franca,Moderado,public_kaggle_churn_modelling,7599.59,137295.19,0,0.0385,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005700,15624667,Wallace,Franca,Arrojado,public_kaggle_churn_modelling,7268.28,135871.5,0,0.0385,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C006357,15776743,Eberegbulam,Franca,Moderado,public_kaggle_churn_modelling,6540.7,0.0,0,0.0385,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009619,15693131,Watts,Franca,Moderado,public_kaggle_churn_modelling,3812.92,95508.2,0,0.0385,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C009462,15728605,Hung,Franca,Moderado,public_kaggle_churn_modelling,2211.94,0.0,0,0.0385,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007846,15622774,Kao,Franca,Moderado,public_kaggle_churn_modelling,13994.32,0.0,0,0.0385,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C005408,15714431,Yeh,Franca,Moderado,public_kaggle_churn_modelling,8474.48,100443.36,0,0.0384,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C007570,15642448,Onyemauchechukwu,Espanha,Arrojado,public_kaggle_churn_modelling,11431.12,120047.77,0,0.0384,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C000907,15814275,Zikoranachidimma,Franca,Arrojado,public_kaggle_churn_modelling,3661.04,174912.72,0,0.0384,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
C002657,15713267,Zimmer,Espanha,Moderado,public_kaggle_churn_modelling,9306.39,0.0,0,0.0384,0,Baixo,Manter relacionamento com comunicacao de valor e monitoramento leve.
