cliente_id,customer_id_original,nome,idade,genero,cidade,estado,renda_mensal,saldo_atual,score_credito,tempo_relacionamento,produtos_ativos,tem_cartao_credito,membro_ativo,perfil_risco,data_cadastro,churn_flag,origem_dado
C007195,15778290,Lappin,70,Masculino,Paris,Franca,3040.29,70416.75,799,8,1,1,1,Arrojado,2016-08-16,0,public_kaggle_churn_modelling
C007196,15708714,Santiago,33,Feminino,Paris,Franca,2837.13,0.0,675,6,2,1,0,Conservador,2018-08-15,0,public_kaggle_churn_modelling
C007197,15586183,Wallace,35,Feminino,Paris,Franca,4998.47,0.0,561,5,2,1,0,Conservador,2019-08-14,0,public_kaggle_churn_modelling
C007198,15761733,King,42,Feminino,Paris,Franca,12745.37,0.0,707,10,2,1,1,Moderado,2014-08-14,0,public_kaggle_churn_modelling
C007199,15773934,Fang,33,Masculino,Paris,Franca,5581.59,88294.6,670,6,1,1,0,Moderado,2018-08-12,0,public_kaggle_churn_modelling
C007200,15705343,May,32,Feminino,Madrid,Espanha,2399.78,0.0,649,7,1,1,0,Conservador,2017-08-11,0,public_kaggle_churn_modelling
C007201,15593959,Travis,28,Masculino,Paris,Franca,4305.9,93577.3,524,1,1,1,1,Moderado,2023-08-09,0,public_kaggle_churn_modelling
C007202,15664615,Nnachetam,30,Feminino,Berlim,Alemanha,3488.81,136650.89,689,5,1,1,1,Moderado,2019-08-09,1,public_kaggle_churn_modelling
C007203,15671014,Zhdanova,72,Feminino,Madrid,Espanha,8001.29,98765.84,573,8,1,1,1,Moderado,2016-08-08,0,public_kaggle_churn_modelling
C007204,15657778,Jefferson,33,Masculino,Paris,Franca,8659.53,84309.57,657,1,2,0,0,Moderado,2023-08-06,0,public_kaggle_churn_modelling
C007205,15585192,Cremonesi,39,Masculino,Madrid,Espanha,7433.29,136258.06,686,10,1,0,0,Moderado,2014-08-07,0,public_kaggle_churn_modelling
C007206,15592914,Fang,29,Feminino,Paris,Franca,4070.82,0.0,683,9,2,1,1,Moderado,2015-08-06,0,public_kaggle_churn_modelling
C007207,15770995,Sinclair,47,Feminino,Berlim,Alemanha,16453.72,131160.85,753,1,1,1,0,Moderado,2023-08-03,0,public_kaggle_churn_modelling
C007208,15570990,Begley,30,Feminino,Madrid,Espanha,12096.75,145222.99,520,4,2,0,0,Conservador,2020-08-02,0,public_kaggle_churn_modelling
C007209,15596165,Degtyarev,25,Masculino,Berlim,Alemanha,4359.15,98141.57,547,4,2,1,1,Moderado,2020-08-01,0,public_kaggle_churn_modelling
C007210,15788131,Atkins,47,Masculino,Paris,Franca,4224.66,0.0,653,6,1,1,0,Conservador,2018-08-01,1,public_kaggle_churn_modelling
C007211,15800773,Ikenna,28,Feminino,Madrid,Espanha,13157.59,102282.61,648,9,1,1,1,Arrojado,2015-08-01,0,public_kaggle_churn_modelling
C007212,15690153,Sun,37,Feminino,Paris,Franca,15154.23,116121.84,639,4,2,0,1,Moderado,2020-07-29,0,public_kaggle_churn_modelling
C007213,15638989,Lettiere,25,Feminino,Paris,Franca,4278.78,190066.54,711,5,1,0,0,Conservador,2019-07-29,1,public_kaggle_churn_modelling
C007214,15623210,Smith,55,Feminino,Berlim,Alemanha,11459.99,149349.58,484,8,3,0,0,Conservador,2016-07-28,1,public_kaggle_churn_modelling
C007215,15652658,Finch,36,Masculino,Paris,Franca,4137.78,155176.83,721,1,2,1,1,Arrojado,2023-07-26,0,public_kaggle_churn_modelling
C007216,15684440,Monaldo,32,Masculino,Berlim,Alemanha,4655.62,98986.28,548,2,1,1,1,Moderado,2022-07-25,0,public_kaggle_churn_modelling
C007217,15730287,Ugonna,41,Masculino,Paris,Franca,14395.78,147726.98,679,8,3,1,0,Conservador,2016-07-25,1,public_kaggle_churn_modelling
C007218,15720353,Chiang,41,Masculino,Paris,Franca,7550.61,0.0,553,1,2,1,0,Conservador,2023-07-23,0,public_kaggle_churn_modelling
C007219,15767231,Sun,36,Masculino,Paris,Franca,10905.16,144852.06,757,7,1,0,0,Moderado,2017-07-23,0,public_kaggle_churn_modelling
C007220,15761554,Blackburn,54,Masculino,Paris,Franca,1000.0,89299.81,581,4,1,0,0,Conservador,2020-07-21,1,public_kaggle_churn_modelling
C007221,15706637,Chang,40,Masculino,Madrid,Espanha,10128.16,0.0,718,9,2,0,0,Conservador,2015-07-22,0,public_kaggle_churn_modelling
C007222,15690492,Palermo,41,Masculino,Paris,Franca,4760.73,97663.16,625,6,2,1,0,Conservador,2018-07-20,0,public_kaggle_churn_modelling
C007223,15694237,McEwan,39,Masculino,Madrid,Espanha,1617.48,95161.75,744,4,1,1,0,Moderado,2020-07-18,0,public_kaggle_churn_modelling
C007224,15729771,Davide,31,Masculino,Berlim,Alemanha,7383.74,154586.92,799,9,1,0,1,Arrojado,2015-07-19,1,public_kaggle_churn_modelling
C007225,15609823,Chieloka,34,Feminino,Madrid,Espanha,1000.0,127095.14,751,8,2,0,0,Moderado,2016-07-17,0,public_kaggle_churn_modelling
C007226,15793366,Humphreys,35,Masculino,Berlim,Alemanha,14486.46,92526.15,781,7,2,1,1,Arrojado,2017-07-16,0,public_kaggle_churn_modelling
C007227,15614813,Cocci,46,Feminino,Berlim,Alemanha,1000.0,107362.8,777,0,1,1,0,Moderado,2024-07-13,0,public_kaggle_churn_modelling
C007228,15566495,Hanson,24,Feminino,Madrid,Espanha,2966.69,0.0,704,2,1,1,0,Conservador,2022-07-13,1,public_kaggle_churn_modelling
C007229,15707602,Macleod,47,Feminino,Paris,Franca,13910.79,127286.04,539,2,2,1,1,Conservador,2022-07-12,1,public_kaggle_churn_modelling
C007230,15635244,Ritchie,29,Feminino,Paris,Franca,8249.88,0.0,716,6,2,1,1,Moderado,2018-07-12,0,public_kaggle_churn_modelling
C007231,15805627,Nebechukwu,37,Masculino,Paris,Franca,4519.14,0.0,670,2,2,1,1,Moderado,2022-07-10,0,public_kaggle_churn_modelling
C007232,15607986,Nnamutaezinwa,40,Masculino,Paris,Franca,8810.01,139930.18,555,10,1,1,1,Moderado,2014-07-11,0,public_kaggle_churn_modelling
C007233,15799785,Ikemefuna,30,Feminino,Berlim,Alemanha,10095.96,77949.69,679,4,1,1,1,Arrojado,2020-07-08,0,public_kaggle_churn_modelling
C007234,15699963,Scott,38,Masculino,Paris,Franca,12903.68,121405.04,571,1,1,1,1,Moderado,2023-07-07,0,public_kaggle_churn_modelling
C007235,15624595,Chiang,35,Feminino,Madrid,Espanha,1565.46,124580.69,512,5,1,1,1,Moderado,2019-07-07,0,public_kaggle_churn_modelling
C007236,15629750,Artyomova,35,Masculino,Paris,Franca,5397.63,133087.76,697,5,1,1,0,Moderado,2019-07-06,0,public_kaggle_churn_modelling
C007237,15651460,Hsieh,34,Masculino,Madrid,Espanha,1354.22,0.0,424,7,1,1,1,Conservador,2017-07-05,0,public_kaggle_churn_modelling
C007238,15753550,Levien,43,Feminino,Paris,Franca,10924.5,0.0,684,7,2,1,0,Conservador,2017-07-04,0,public_kaggle_churn_modelling
C007239,15594133,Erskine,62,Masculino,Madrid,Espanha,10765.68,0.0,697,7,1,1,0,Conservador,2017-07-03,1,public_kaggle_churn_modelling
C007240,15772329,Fiorentino,45,Masculino,Berlim,Alemanha,3952.39,103741.14,580,8,1,1,0,Conservador,2016-07-02,1,public_kaggle_churn_modelling
C007241,15591552,Okonkwo,32,Feminino,Paris,Franca,11081.1,98877.95,600,7,1,1,0,Conservador,2017-07-01,0,public_kaggle_churn_modelling
C007242,15750921,Monds,37,Masculino,Paris,Franca,7075.68,105843.26,521,5,2,1,1,Moderado,2019-06-30,0,public_kaggle_churn_modelling
C007243,15701687,Campbell,44,Masculino,Madrid,Espanha,4778.21,77526.66,664,7,3,0,0,Conservador,2017-06-29,1,public_kaggle_churn_modelling
C007244,15728906,Ibekwe,77,Masculino,Paris,Franca,13464.99,0.0,634,5,2,1,1,Conservador,2019-06-28,0,public_kaggle_churn_modelling
C007245,15670029,Marcelo,33,Feminino,Paris,Franca,10218.81,0.0,445,7,2,1,0,Conservador,2017-06-27,0,public_kaggle_churn_modelling
C007246,15763579,Castro,36,Feminino,Berlim,Alemanha,4409.16,105264.88,702,2,2,1,1,Arrojado,2022-06-25,0,public_kaggle_churn_modelling
C007247,15728010,Capon,37,Masculino,Paris,Franca,14185.54,0.0,485,5,2,0,1,Conservador,2019-06-25,0,public_kaggle_churn_modelling
C007248,15663194,Voronova,40,Feminino,Berlim,Alemanha,15979.8,110150.43,582,3,1,1,1,Conservador,2021-06-23,1,public_kaggle_churn_modelling
C007249,15736510,Loggia,57,Feminino,Madrid,Espanha,5554.4,0.0,605,2,3,1,0,Conservador,2022-06-22,1,public_kaggle_churn_modelling
C007250,15745804,Law,25,Masculino,Paris,Franca,16331.48,0.0,628,7,2,1,1,Conservador,2017-06-22,0,public_kaggle_churn_modelling
C007251,15631451,Grant,28,Feminino,Madrid,Espanha,5754.69,0.0,604,6,2,1,1,Conservador,2018-06-21,0,public_kaggle_churn_modelling
C007252,15746995,Greco,31,Masculino,Berlim,Alemanha,1076.7,138166.3,724,9,1,1,0,Moderado,2015-06-21,0,public_kaggle_churn_modelling
C007253,15730673,Dietz,40,Masculino,Berlim,Alemanha,11546.06,122265.24,567,7,1,1,0,Conservador,2017-06-19,0,public_kaggle_churn_modelling
C007254,15734649,Martel,55,Feminino,Madrid,Espanha,1902.73,133295.98,779,0,1,1,0,Moderado,2024-06-16,1,public_kaggle_churn_modelling
C007255,15701081,Jarvis,36,Masculino,Paris,Franca,5150.92,0.0,785,2,1,0,1,Moderado,2022-06-16,0,public_kaggle_churn_modelling
C007256,15632503,Meng,32,Feminino,Paris,Franca,15967.02,148326.09,563,0,1,1,0,Conservador,2024-06-14,1,public_kaggle_churn_modelling
C007257,15585928,Hay,31,Feminino,Berlim,Alemanha,2120.42,68927.57,821,2,1,1,1,Arrojado,2022-06-14,0,public_kaggle_churn_modelling
C007258,15648681,Voronoff,47,Feminino,Paris,Franca,10830.38,139914.6,747,5,4,0,1,Arrojado,2019-06-14,1,public_kaggle_churn_modelling
C007259,15747757,Trevascus,58,Feminino,Berlim,Alemanha,1000.0,118723.11,600,8,1,0,0,Conservador,2016-06-13,1,public_kaggle_churn_modelling
C007260,15718921,Ho,32,Masculino,Madrid,Espanha,11232.84,106957.28,625,7,1,1,1,Moderado,2017-06-12,0,public_kaggle_churn_modelling
C007261,15571081,Hansen,41,Feminino,Paris,Franca,4795.8,190238.93,773,7,1,1,1,Arrojado,2017-06-11,0,public_kaggle_churn_modelling
C007262,15734578,Craig,53,Feminino,Paris,Franca,2363.93,113537.73,726,1,1,0,1,Arrojado,2023-06-09,0,public_kaggle_churn_modelling
C007263,15579583,Hall,40,Feminino,Madrid,Espanha,4308.59,101090.27,641,4,1,1,1,Arrojado,2020-06-08,0,public_kaggle_churn_modelling
C007264,15622729,Sun,46,Feminino,Paris,Franca,5550.22,0.0,649,2,2,1,1,Moderado,2022-06-07,0,public_kaggle_churn_modelling
C007265,15662189,Durant,33,Masculino,Madrid,Espanha,1000.0,0.0,434,3,1,1,1,Conservador,2021-06-06,0,public_kaggle_churn_modelling
C007266,15692718,Jackson,38,Feminino,Paris,Franca,5768.95,0.0,738,7,2,0,0,Conservador,2017-06-06,0,public_kaggle_churn_modelling
C007267,15762716,Chigozie,60,Feminino,Madrid,Espanha,2620.42,168920.75,762,10,1,1,0,Moderado,2014-06-06,1,public_kaggle_churn_modelling
C007268,15724851,Farmer,31,Masculino,Berlim,Alemanha,12503.1,111589.67,507,9,1,1,0,Conservador,2015-06-05,0,public_kaggle_churn_modelling
C007269,15587266,Douglas,27,Feminino,Berlim,Alemanha,9287.41,172310.33,606,6,1,0,1,Moderado,2018-06-03,0,public_kaggle_churn_modelling
C007270,15675926,Ardis,34,Masculino,Berlim,Alemanha,4268.86,118028.35,655,7,1,1,0,Conservador,2017-06-02,1,public_kaggle_churn_modelling
C007271,15706268,Smith,51,Masculino,Berlim,Alemanha,4465.1,147910.3,697,1,1,1,1,Arrojado,2023-05-31,0,public_kaggle_churn_modelling
C007272,15581871,Butler,42,Masculino,Berlim,Alemanha,12474.82,131287.36,504,7,2,1,1,Moderado,2017-05-31,0,public_kaggle_churn_modelling
C007273,15666166,Pettry,74,Feminino,Paris,Franca,13362.36,121276.32,653,0,1,1,1,Arrojado,2024-05-28,0,public_kaggle_churn_modelling
C007274,15671582,John,38,Masculino,Madrid,Espanha,12886.83,109869.32,660,6,1,1,1,Arrojado,2018-05-29,0,public_kaggle_churn_modelling
C007275,15680901,Potter,34,Feminino,Paris,Franca,8694.31,97435.85,652,6,2,1,1,Arrojado,2018-05-28,0,public_kaggle_churn_modelling
C007276,15642336,Shaw,42,Feminino,Paris,Franca,11302.53,0.0,669,9,2,0,0,Conservador,2015-05-28,0,public_kaggle_churn_modelling
C007277,15653147,Boyle,35,Masculino,Paris,Franca,5446.8,133853.27,594,2,1,1,1,Moderado,2022-05-25,0,public_kaggle_churn_modelling
C007278,15571284,Elmore,32,Masculino,Berlim,Alemanha,4681.36,109528.16,756,0,2,1,1,Arrojado,2024-05-23,0,public_kaggle_churn_modelling
C007279,15591360,Udinesi,33,Feminino,Paris,Franca,5004.96,84607.34,642,4,2,0,1,Arrojado,2020-05-23,0,public_kaggle_churn_modelling
C007280,15810485,Sun,37,Masculino,Berlim,Alemanha,4280.38,101438.0,486,1,1,0,0,Conservador,2023-05-22,0,public_kaggle_churn_modelling
C007281,15611973,Tuan,55,Masculino,Paris,Franca,9896.05,0.0,804,7,2,1,1,Moderado,2017-05-22,0,public_kaggle_churn_modelling
C007282,15735572,Lawrence,59,Masculino,Paris,Franca,9737.4,113657.83,629,9,1,1,1,Conservador,2015-05-22,1,public_kaggle_churn_modelling
C007283,15567860,Burrows,44,Feminino,Madrid,Espanha,3752.19,189318.16,581,7,2,1,0,Conservador,2017-05-20,1,public_kaggle_churn_modelling
C007284,15795690,Shao,31,Masculino,Paris,Franca,15804.77,99513.91,667,3,1,1,1,Arrojado,2021-05-18,0,public_kaggle_churn_modelling
C007285,15706464,White,35,Masculino,Madrid,Espanha,4767.79,97585.32,667,4,2,0,0,Moderado,2020-05-17,0,public_kaggle_churn_modelling
C007286,15725028,Chialuka,29,Masculino,Paris,Franca,5307.26,0.0,679,3,2,1,1,Moderado,2021-05-16,0,public_kaggle_churn_modelling
C007287,15751167,Toscano,43,Feminino,Paris,Franca,4896.78,0.0,680,4,2,1,1,Moderado,2020-05-15,0,public_kaggle_churn_modelling
C007288,15633944,McKay,32,Masculino,Madrid,Espanha,1182.32,136659.74,644,3,1,1,1,Arrojado,2021-05-14,0,public_kaggle_churn_modelling
C007289,15672637,Voronkov,30,Feminino,Paris,Franca,12093.0,85755.86,571,4,1,1,0,Conservador,2020-05-13,0,public_kaggle_churn_modelling
C007290,15680895,Sal,35,Feminino,Madrid,Espanha,15643.19,0.0,627,7,1,1,0,Conservador,2017-05-13,0,public_kaggle_churn_modelling
C007291,15793825,Ikechukwu,39,Masculino,Paris,Franca,2262.53,0.0,536,4,2,1,0,Conservador,2020-05-11,0,public_kaggle_churn_modelling
C007292,15611318,Kruglova,33,Masculino,Madrid,Espanha,9301.9,51690.89,599,4,1,1,0,Conservador,2020-05-10,1,public_kaggle_churn_modelling
C007293,15768474,Clements,34,Masculino,Madrid,Espanha,2270.36,0.0,744,3,2,1,0,Conservador,2021-05-09,0,public_kaggle_churn_modelling
C007294,15716276,Kennedy,34,Feminino,Paris,Franca,4752.47,111669.68,709,2,1,1,0,Moderado,2022-05-08,0,public_kaggle_churn_modelling
C007295,15623668,Johnson,31,Masculino,Berlim,Alemanha,2098.58,154741.45,653,2,2,0,0,Moderado,2022-05-07,0,public_kaggle_churn_modelling
C007296,15696361,Chung,31,Masculino,Berlim,Alemanha,10831.74,125681.51,648,7,1,0,1,Arrojado,2017-05-07,0,public_kaggle_churn_modelling
C007297,15607988,Garland,37,Feminino,Berlim,Alemanha,9893.05,155303.71,663,8,1,1,0,Moderado,2016-05-06,0,public_kaggle_churn_modelling
C007298,15637891,Docherty,43,Feminino,Berlim,Alemanha,1677.84,140681.68,613,4,1,0,1,Moderado,2020-05-04,0,public_kaggle_churn_modelling
C007299,15789865,Nnaife,28,Masculino,Paris,Franca,15850.69,71902.52,620,9,1,0,1,Moderado,2015-05-05,0,public_kaggle_churn_modelling
C007300,15627190,Lettiere,51,Masculino,Paris,Franca,5668.49,146606.6,661,6,1,1,1,Arrojado,2018-05-03,0,public_kaggle_churn_modelling
C007301,15788224,Sanderson,45,Masculino,Berlim,Alemanha,9240.13,123949.75,669,1,1,0,0,Moderado,2024-04-30,0,public_kaggle_churn_modelling
C007302,15702149,Fomin,33,Feminino,Berlim,Alemanha,11040.06,144753.21,767,1,1,1,1,Arrojado,2024-04-29,0,public_kaggle_churn_modelling
C007303,15708236,Wright,72,Feminino,Paris,Franca,1000.0,91285.22,491,6,1,1,1,Moderado,2019-04-30,0,public_kaggle_churn_modelling
C007304,15568469,Buckley,43,Masculino,Paris,Franca,2321.88,0.0,653,0,2,1,0,Conservador,2025-04-27,0,public_kaggle_churn_modelling
C007305,15764444,Pan,58,Masculino,Berlim,Alemanha,7250.68,125850.53,679,8,2,1,1,Arrojado,2017-04-28,0,public_kaggle_churn_modelling
C007306,15794204,Manna,28,Masculino,Paris,Franca,2284.27,108116.66,687,7,1,1,1,Arrojado,2018-04-27,0,public_kaggle_churn_modelling
C007307,15807546,Chinwendu,38,Feminino,Paris,Franca,3866.27,0.0,837,2,2,1,1,Moderado,2023-04-25,0,public_kaggle_churn_modelling
C007308,15782159,Ndubuagha,28,Masculino,Paris,Franca,16187.11,67639.56,850,8,2,1,1,Arrojado,2017-04-25,0,public_kaggle_churn_modelling
C007309,15618703,White,53,Feminino,Madrid,Espanha,12609.77,150200.23,663,6,1,0,1,Moderado,2019-04-24,1,public_kaggle_churn_modelling
C007310,15793317,Hale,22,Feminino,Madrid,Espanha,9845.23,141287.15,547,7,1,1,0,Conservador,2018-04-23,0,public_kaggle_churn_modelling
C007311,15740487,Ross,41,Feminino,Paris,Franca,11558.4,0.0,627,6,3,1,1,Conservador,2019-04-22,1,public_kaggle_churn_modelling
C007312,15722479,Ikenna,37,Masculino,Paris,Franca,1000.0,0.0,707,1,2,0,1,Moderado,2024-04-19,0,public_kaggle_churn_modelling
C007313,15688264,Nkemdilim,43,Feminino,Paris,Franca,3438.64,0.0,629,0,2,1,1,Conservador,2025-04-18,0,public_kaggle_churn_modelling
C007314,15583067,McMillan,36,Feminino,Paris,Franca,5265.42,97157.96,687,4,1,0,1,Arrojado,2021-04-18,0,public_kaggle_churn_modelling
C007315,15686670,Duke,36,Feminino,Paris,Franca,7711.33,0.0,588,2,2,1,0,Conservador,2023-04-17,1,public_kaggle_churn_modelling
C007316,15593345,Bradbury,33,Feminino,Berlim,Alemanha,13228.01,125241.17,502,6,2,1,1,Moderado,2019-04-17,0,public_kaggle_churn_modelling
C007317,15811690,Bayley,54,Masculino,Berlim,Alemanha,1552.78,128966.13,793,2,1,0,0,Moderado,2023-04-15,1,public_kaggle_churn_modelling
C007318,15734008,Bartlett,59,Masculino,Berlim,Alemanha,5985.84,152581.06,727,5,1,1,0,Conservador,2020-04-14,1,public_kaggle_churn_modelling
C007319,15771856,Cremin,32,Feminino,Madrid,Espanha,1627.14,0.0,632,1,2,1,0,Conservador,2024-04-12,0,public_kaggle_churn_modelling
C007320,15762045,Gilchrist,37,Feminino,Berlim,Alemanha,9246.11,142688.57,474,5,2,1,1,Moderado,2020-04-12,0,public_kaggle_churn_modelling
C007321,15778142,Shih,31,Feminino,Berlim,Alemanha,1000.0,130089.56,850,1,2,1,1,Arrojado,2024-04-10,0,public_kaggle_churn_modelling
C007322,15689268,Fitzpatrick,36,Masculino,Paris,Franca,8818.21,0.0,584,9,1,1,1,Conservador,2016-04-11,0,public_kaggle_churn_modelling
C007323,15721507,Pagan,32,Feminino,Paris,Franca,12463.24,117094.02,713,1,1,0,0,Conservador,2024-04-08,1,public_kaggle_churn_modelling
C007324,15750476,Hendrick,24,Masculino,Madrid,Espanha,1000.0,0.0,742,8,2,1,0,Conservador,2017-04-09,0,public_kaggle_churn_modelling
C007325,15810723,Sanderson,39,Feminino,Paris,Franca,11061.76,0.0,607,10,3,1,0,Conservador,2015-04-09,1,public_kaggle_churn_modelling
C007326,15787229,Samsonova,34,Feminino,Madrid,Espanha,5104.27,0.0,761,2,2,1,0,Conservador,2023-04-06,0,public_kaggle_churn_modelling
C007327,15570508,Azubuike,49,Masculino,Paris,Franca,7612.31,90218.9,600,7,1,1,0,Conservador,2018-04-06,0,public_kaggle_churn_modelling
C007328,15617065,Pan,42,Masculino,Madrid,Espanha,14253.78,194532.66,650,4,1,1,0,Conservador,2021-04-04,1,public_kaggle_churn_modelling
C007329,15689786,Massie,56,Masculino,Berlim,Alemanha,12987.53,169743.83,850,1,1,0,0,Moderado,2024-04-02,1,public_kaggle_churn_modelling
C007330,15648876,Sandover,34,Feminino,Paris,Franca,2281.75,0.0,501,5,1,1,0,Conservador,2020-04-02,0,public_kaggle_churn_modelling
C007331,15802106,Craig,34,Masculino,Paris,Franca,12850.75,155973.88,418,8,1,1,0,Conservador,2017-04-02,0,public_kaggle_churn_modelling
C007332,15773869,Onwudiwe,59,Masculino,Madrid,Espanha,7802.05,129321.44,797,4,1,1,1,Arrojado,2021-03-31,0,public_kaggle_churn_modelling
C007333,15711635,Chu,42,Feminino,Berlim,Alemanha,5395.51,138650.49,788,6,2,1,0,Moderado,2019-03-31,0,public_kaggle_churn_modelling
C007334,15795527,Zetticci,43,Masculino,Madrid,Espanha,6901.33,136487.86,699,2,2,1,0,Moderado,2023-03-29,0,public_kaggle_churn_modelling
C007335,15759133,Vaguine,18,Masculino,Paris,Franca,2275.72,0.0,616,6,2,1,1,Conservador,2019-03-29,0,public_kaggle_churn_modelling
C007336,15679394,Owen,41,Feminino,Paris,Franca,8739.73,38617.2,651,4,1,1,1,Arrojado,2021-03-27,0,public_kaggle_churn_modelling
C007337,15801072,Hurst,28,Feminino,Paris,Franca,12609.7,0.0,654,7,2,1,0,Conservador,2018-03-27,0,public_kaggle_churn_modelling
C007338,15646082,Harding,34,Feminino,Paris,Franca,7651.45,82909.14,676,8,1,1,0,Conservador,2017-03-26,1,public_kaggle_churn_modelling
C007339,15796111,Smith,54,Feminino,Berlim,Alemanha,10442.6,145151.4,708,8,1,0,1,Moderado,2017-03-25,1,public_kaggle_churn_modelling
C007340,15670646,Moore,42,Feminino,Madrid,Espanha,1239.08,147187.84,499,0,1,1,1,Conservador,2025-03-22,1,public_kaggle_churn_modelling
C007341,15578722,Bradley,39,Masculino,Paris,Franca,16342.7,0.0,689,4,2,1,0,Conservador,2021-03-22,0,public_kaggle_churn_modelling
C007342,15815095,Burfitt,54,Masculino,Madrid,Espanha,2007.78,108185.81,850,7,2,0,0,Moderado,2018-03-22,1,public_kaggle_churn_modelling
C007343,15730360,Mackenzie,30,Masculino,Paris,Franca,5521.99,0.0,502,4,2,1,1,Conservador,2021-03-20,0,public_kaggle_churn_modelling
C007344,15763194,Milanesi,34,Masculino,Paris,Franca,8358.68,0.0,643,7,2,0,1,Moderado,2018-03-20,0,public_kaggle_churn_modelling
C007345,15720725,Shubin,28,Masculino,Paris,Franca,13992.46,0.0,762,2,2,1,0,Conservador,2023-03-18,0,public_kaggle_churn_modelling
C007346,15567834,Nieves,49,Masculino,Paris,Franca,1353.88,105918.1,719,5,1,1,1,Arrojado,2020-03-17,0,public_kaggle_churn_modelling
C007347,15720644,Martin,27,Masculino,Paris,Franca,8633.64,0.0,789,6,2,1,0,Conservador,2019-03-17,0,public_kaggle_churn_modelling
C007348,15811742,Jen,42,Masculino,Madrid,Espanha,1000.0,0.0,553,7,2,1,0,Conservador,2018-03-16,0,public_kaggle_churn_modelling
C007349,15813363,Woods,25,Masculino,Madrid,Espanha,7934.64,0.0,448,2,2,0,0,Conservador,2023-03-14,0,public_kaggle_churn_modelling
C007350,15717629,Docherty,42,Masculino,Berlim,Alemanha,12347.74,59972.26,632,6,2,0,1,Moderado,2019-03-14,0,public_kaggle_churn_modelling
C007351,15713160,Lin,25,Masculino,Madrid,Espanha,10365.24,157228.61,669,7,2,1,0,Moderado,2018-03-13,0,public_kaggle_churn_modelling
C007352,15568878,Cheng,34,Masculino,Madrid,Espanha,13275.96,0.0,654,5,2,1,0,Conservador,2020-03-11,0,public_kaggle_churn_modelling
C007353,15809800,Korovina,38,Feminino,Paris,Franca,1000.0,0.0,726,4,2,0,0,Conservador,2021-03-10,0,public_kaggle_churn_modelling
C007354,15736420,Macdonald,21,Masculino,Paris,Franca,16441.48,210433.08,596,4,2,0,1,Conservador,2021-03-09,1,public_kaggle_churn_modelling
C007355,15757933,Hardy,30,Feminino,Berlim,Alemanha,1796.41,102452.71,733,1,1,1,0,Moderado,2024-03-07,0,public_kaggle_churn_modelling
